6.14974923,24.41692221,93.39831607,308.006499,988.0708057,1554.227798,3340.930947,9.978135377,43.48876252,134.0868295,445.0991984,1284.053972,2070.675014,4438.379778,9.979958296,43.50609907,134.0371988,445.0229237,1286.509526,2072.851849,4348.000546,0.251864227,0.261427863,0.303234887,0.311725129,0.635731009,0.465207998,1
8.031823167,32.45916731,139.4897718,444.6110675,1439.135979,1927.804803,2826.942773,12.74587526,57.21232782,209.4187788,634.0703789,1963.258004,2636.767771,4084.872525,12.74841552,57.23275388,209.5652448,634.9965979,1968.906228,2645.383149,4084.400275,0.247443907,0.232699265,0.313734367,0.308943056,0.746515403,0.681939805,1
5.434430606,21.42945192,84.67016726,274.347984,835.9241021,1348.401724,3171.722595,9.730677238,35.37427591,127.0933764,366.2894841,1086.125436,1899.782587,4065.043011,9.732527333,35.38663667,127.1708428,366.6990432,1089.428869,1910.34051,4067.197696,0.253596341,0.253093298,0.308623253,0.328197241,0.619936987,0.425132301,1
7.533489504,30.80869225,119.8367889,352.0045224,1149.62307,1675.940462,3064.637588,12.1479177,53.79604763,172.0691884,484.8021585,1580.22365,2081.155481,4181.021627,12.1498182,53.81705166,172.1877707,485.524185,1584.929149,2092.353884,4107.761103,0.244524806,0.257088767,0.340441049,0.306191248,0.685956987,0.546864161,1
6.25264768,23.9726933,103.0934606,281.1367933,919.7557077,2085.819174,2745.098467,11.84873184,42.94282768,156.38387,390.0684242,1402.128949,2948.163885,3463.455869,11.85107356,42.95976592,156.5068183,390.5907494,1404.980289,2964.994864,3482.879585,0.260823747,0.232533598,0.366702129,0.305664636,0.440956589,0.759834009,1
3.058341509,12.51132924,42.75929276,136.0693872,418.6367373,1021.824746,4009.134633,5.63442279,27.07671607,62.31603881,182.7968475,608.0346799,1357.284494,5341.92401,5.635309179,27.07746975,62.26611701,183.0558337,609.5500927,1349.188305,4899.177376,0.24444577,0.292599069,0.314246236,0.325029734,0.409695243,0.254874141,1
3.537550055,15.95761275,60.18249692,176.1091992,474.0169038,1336.849069,2359.608493,6.216463725,32.29181139,90.52779169,243.4138311,644.1254716,1731.90651,3290.540021,6.217697816,32.30032874,90.58673825,243.7712535,646.0770723,1741.916683,3257.062704,0.221684165,0.265153717,0.341733976,0.371525146,0.354577727,0.566555458,1
4.504427131,18.52191013,63.15203205,191.494443,604.7643711,1274.612814,3033.485203,8.302642845,34.83838951,97.61961278,267.7418923,789.1967273,1759.126468,3792.104651,8.30418365,34.85083737,97.63650978,268.1624968,791.4439814,1756.184598,3523.431353,0.243194525,0.293290802,0.329785194,0.316643063,0.474469082,0.420180989,1
3.183370487,13.31317441,47.64196686,136.8085307,365.8713669,765.896904,2961.149106,6.513811717,24.97136198,78.82531935,187.145741,481.0452788,1055.339867,3356.556702,6.514949191,24.9807919,78.88400575,187.3505867,482.4959804,1047.656968,1742.294309,0.239114308,0.279442166,0.348238276,0.373925218,0.477703154,0.258648544,1
3.569272863,16.69164632,53.38112922,129.3117327,409.659586,820.023718,2983.094996,13.30631782,98.3397699,133.7228199,191.4089454,563.499057,1175.445939,5277.056925,13.30660533,98.32624378,133.634393,191.709534,565.1994944,1180.433736,4829.672239,0.213835879,0.312688146,0.412809635,0.315656553,0.499570411,0.274890246,1
2.682347437,11.97241905,40.66290935,125.2454978,422.7384919,650.7792351,1519.24393,4.381727583,23.56069593,62.4476718,185.7038685,629.7544224,825.3152279,1936.346861,4.382210395,23.56970891,62.49600592,185.9712137,630.9859958,828.1191037,1602.810037,0.224043898,0.294430951,0.324665637,0.296271809,0.649588169,0.428357305,1
2.682995219,11.27837822,41.71557245,127.9397105,381.6877041,782.9815059,1727.267596,4.953651577,25.23201722,64.59273917,181.1857331,503.0124008,1053.538957,2178.709798,4.954270601,25.23306115,64.63653423,181.4669998,504.2557041,1055.939792,1938.540719,0.237888388,0.270363741,0.326056486,0.335194739,0.487479846,0.453306429,1
4.579697718,18.40104288,71.21239639,218.1745652,699.6938276,1608.405198,3676.248359,7.30309685,34.04008874,102.7628686,286.4438305,953.501189,2137.508264,5165.774157,7.304330984,34.05303492,102.8433754,286.8925536,956.1298998,2148.780512,5157.354144,0.248882509,0.258396625,0.326401001,0.311814334,0.435023356,0.43751266,1
5.544274011,23.72234234,85.77170412,246.9284404,730.8348805,1776.179949,3290.959487,9.128454348,40.92120232,128.2246174,336.6062914,990.7354314,2497.72269,4445.634791,9.130261621,40.93526763,128.3195868,336.9905032,993.7874458,2492.837384,4463.319684,0.233715285,0.276575388,0.347354497,0.337871723,0.411464436,0.539714924,1
4.421848297,18.85247046,68.32861124,198.7120218,535.1382322,1513.171503,4081.903555,8.93088763,56.59008702,107.5624527,258.149392,732.4348761,1972.253136,5546.223726,8.930620418,56.59344305,107.616552,258.0894066,734.4108112,1949.650313,5526.021866,0.234550072,0.275908878,0.343857461,0.371328397,0.35365339,0.370702414,1
5.300720351,24.19246921,80.50028472,243.07219,806.179726,1350.717921,3248.546227,9.013189493,52.42530745,120.4007894,318.5131303,1060.936261,1808.335731,4368.466235,9.014933579,52.44028185,120.495979,318.9418762,1063.472682,1803.623643,4384.796365,0.219106215,0.300526505,0.331178506,0.301511167,0.596852765,0.415791504,1
6.610268348,27.25478107,101.2830555,270.2441491,829.7213169,2617.856343,8502.02115,12.6891789,56.13044495,153.1451902,360.9475184,1080.518822,3775.165059,12712.53738,12.6915782,56.14415302,153.2658242,361.1374075,1083.770026,3793.829406,12220.77196,0.242536101,0.26909517,0.374783528,0.32570472,0.316946848,0.307909884,1
2.600860525,11.27739733,39.1207932,131.03217,388.8914937,831.3777528,1771.898084,4.041824191,20.91251545,55.12891195,173.9917376,565.0687597,1101.026808,2184.764182,4.042623169,20.91712984,55.15383442,174.1896171,566.3801278,1103.794833,2052.88908,0.230625955,0.288271183,0.298558691,0.336937609,0.467767501,0.46920179,1
2.570592545,11.44264597,37.60407735,112.0553203,356.8161168,741.180933,1351.187632,5.270454891,26.33510797,59.50839477,160.1910485,462.9200471,974.5284521,1751.22522,5.271405794,26.33616227,59.50956099,160.4063666,463.9589893,978.5758173,1600.337585,0.224650186,0.304292693,0.335584935,0.314042206,0.481415672,0.548540347,1
3.932442498,17.58237922,64.2867695,168.8753573,576.7301249,970.1628843,3885.531921,8.763863454,40.85453489,102.1844994,240.3515742,768.5639304,1282.704981,4642.797776,8.765457796,40.85879763,102.0960824,240.6389798,770.4105164,1285.836683,2674.289227,0.223658155,0.273499187,0.380675846,0.292815218,0.594467315,0.24968599,1
9.015745135,38.13355358,145.1890736,509.5396243,1279.315384,1610.761917,4739.400113,15.80845689,68.32526245,228.5635425,741.5443786,1985.053021,2099.232812,5743.540163,15.81128556,68.32470882,228.6497527,742.246778,1990.973088,2109.710129,4377.11012,0.236425517,0.262647544,0.284941674,0.39829086,0.794229967,0.339866202,1
14.01269434,62.80527719,200.8260839,637.6901949,1837.396354,2346.197292,3251.01722,28.75274112,182.8481149,323.2734617,964.10432,2495.445257,3401.881325,4283.428591,28.7582899,182.9069839,323.5288849,965.1032619,2502.46102,3385.57547,4266.609264,0.223113327,0.312734661,0.314927351,0.347061859,0.783138042,0.72168098,1
18.71808273,77.44979216,258.6833049,865.1507673,2702.26404,2857.591921,3155.357099,40.73021833,217.9983666,510.6023784,1385.460731,4862.108313,5257.607713,3982.417013,40.73775657,218.0823697,510.3914767,1387.635624,4876.820919,5165.415424,3913.940176,0.241680219,0.299400041,0.299003728,0.320157747,0.945643785,0.905631861,1
11.75381497,48.54629479,164.5858541,577.1718411,1654.998349,2032.721031,2822.96248,21.17807164,86.9771292,242.7314614,844.4077786,2481.417384,2961.099821,3605.662247,21.181965,87.00957617,242.6957234,845.6145806,2489.058631,2935.999604,3542.201662,0.242115593,0.294960311,0.285159189,0.348744663,0.81417879,0.720066613,1
5.296275895,23.86323508,79.25235332,265.9093224,729.2892921,1253.118163,2750.361987,14.46566203,96.19925087,146.1003524,372.9877682,1091.725707,1776.626626,4367.716933,14.4643168,96.18713978,145.894609,373.5717322,1095.082124,1785.366541,4330.372143,0.221942912,0.301104435,0.298042779,0.364614324,0.581979668,0.455619358,1
2.824193458,12.3422482,43.73244246,123.0988727,391.0263741,588.893093,1011.650022,4.910273742,28.09049173,76.45749269,169.8435204,563.3634557,814.7385373,1301.244758,4.911192313,28.09167836,76.50618646,170.0961937,564.9551322,819.117378,1303.9027,0.228823259,0.28222179,0.355262737,0.314809642,0.66400231,0.582111481,1
2.839217741,11.9820604,48.51178593,156.4438652,477.177352,606.5223412,1090.65321,5.371222634,22.97629043,77.02314859,237.9013592,781.7283195,805.6927392,1424.931607,5.372220433,22.985166,77.05884263,238.2088302,783.3829242,807.5837649,1289.242903,0.236955719,0.24699277,0.310090689,0.327852662,0.78674324,0.556109252,1
3.678822741,16.68692255,58.73088624,177.0736484,616.987992,794.4829503,1477.086193,6.721848318,37.76112994,94.04208485,284.9832159,1096.486177,1256.009121,1801.631323,6.722934453,37.77612566,93.99740281,285.4259406,1099.648885,1248.05378,1803.352996,0.220461426,0.284125162,0.331674909,0.286996912,0.776590601,0.53787176,1
4.752603645,19.39419027,74.91494911,221.6067738,660.2726486,2041.014265,4257.800777,7.221464068,32.23619181,106.2462196,302.6153387,872.0492149,2521.736303,5443.921332,7.222669568,32.244724,106.3283848,303.0295201,874.3313616,2524.850516,5361.816524,0.245052955,0.25888278,0.338053516,0.335629189,0.323502221,0.479358799,1
7.23377891,32.18370761,116.5105022,318.2733508,899.939423,2415.886291,6649.638494,12.93826411,65.61140744,166.1597446,413.2192067,1277.59972,3548.236082,9117.900887,12.94054352,65.63180456,166.2210382,413.8146188,1281.380935,3568.345178,9022.787313,0.224765245,0.2762301,0.366070555,0.353660861,0.372509015,0.363310922,1
6.416877308,26.30265419,95.6614298,266.2440502,851.3315576,1971.163448,4613.136516,11.01049918,50.53817364,139.8182281,356.8378543,1138.613788,2576.879366,5811.050778,11.01265055,50.53637678,139.9164439,357.3957248,1142.081919,2590.278054,5778.598473,0.24396311,0.274955687,0.359299784,0.312738378,0.43189293,0.427293543,1
5.630685877,25.44708784,80.82487842,246.2242128,682.0000782,2085.118931,5112.752558,9.579224896,52.72904339,119.2029566,325.8871502,885.0301867,2853.706532,7206.712073,9.579975052,52.72625806,119.2851771,326.3952443,887.5975562,2869.116615,6894.268661,0.221270344,0.314842266,0.328257231,0.361032529,0.327079702,0.407827077,1
5.092268568,22.41652874,78.62427941,259.4621839,787.5882527,1752.009664,4895.155323,8.604354495,46.80298398,112.1805956,333.4811997,1018.801501,2462.427238,6047.742491,8.605801242,46.81007735,112.2661461,333.261302,1021.913041,2477.034236,5760.154315,0.227165795,0.285109497,0.303027895,0.32943887,0.449534194,0.357906859,1
5.450107831,22.84996443,79.43714396,257.3012727,786.0301218,1848.715754,5021.469123,10.20117437,55.83769081,112.8525116,348.1284563,1012.154063,2580.06523,5990.332721,10.2009754,55.83951268,112.9221798,348.5823874,1015.083081,2590.987588,5823.471126,0.238517125,0.287648363,0.308732029,0.327342764,0.425176299,0.368162326,1
5.527156645,22.76212583,82.33985644,233.2101796,743.4512581,1828.549491,4302.698411,10.42010403,46.42294594,126.831639,318.4433315,1064.394487,2536.071671,5566.378576,10.42210397,46.43853867,126.9292727,318.9367995,1067.613351,2548.244636,5595.511293,0.242822515,0.276441165,0.353071451,0.313685904,0.406579785,0.424977378,1
6.242615601,25.97903194,101.1622068,262.7164877,853.9390057,2101.395655,4948.256143,10.29331016,43.75419863,140.7219116,341.3949428,1094.880037,2640.047597,6482.987577,10.29494631,43.77080224,140.8243389,341.8818414,1097.360257,2646.575802,6504.417225,0.240294389,0.256805706,0.385062269,0.307652521,0.406367551,0.424673985,1
7.119130141,30.51975271,105.9073506,309.5935036,1081.530234,1287.31163,3087.710713,13.24061622,63.28818923,160.4763237,413.7440437,1399.900035,1810.740823,3824.43875,13.24306491,63.30515206,160.5647177,414.3139805,1403.697955,1818.842433,3040.857399,0.233263035,0.288174074,0.342085184,0.286255061,0.840146402,0.416914585,1
5.13471978,22.42804549,76.25772878,259.7684021,742.7893071,1429.662925,2805.753396,8.604919693,42.52740238,109.5726652,356.2668089,1065.290372,2012.038521,3707.835925,8.606018155,42.54347559,109.6504593,356.6706441,1068.253146,2022.213507,3670.64209,0.228941919,0.29410849,0.293560449,0.349720169,0.51955555,0.509546893,1
5.610926322,22.40759215,91.00977299,285.2009703,922.4922065,1658.561175,2785.009208,10.61250016,42.95071159,132.5628699,381.0776022,1235.883145,2109.666855,3812.039628,10.61447529,42.96569151,132.5580729,381.4598388,1239.081105,2116.787044,3740.492001,0.250402912,0.246210834,0.319107515,0.309163555,0.55620029,0.595531667,1
6.143232143,24.31946899,93.05671094,305.7859611,859.6284697,1807.291105,3646.813188,10.24449689,46.41783795,131.4725615,410.5399793,1148.847576,2376.743172,5128.938685,10.24638077,46.43128239,131.3945101,410.8874638,1151.096768,2390.509314,4868.525597,0.252605521,0.261340303,0.304319762,0.355718746,0.475644719,0.495580939,1
22.69522807,85.97506839,296.1315505,876.0840895,2394.101303,4268.247033,4815.050616,55.77383437,352.6282472,971.5339305,2287.34191,6589.715193,7997.869327,6105.652177,55.78441513,352.7682717,972.2537236,2290.922002,6599.872546,8043.232865,6141.816928,0.263974528,0.290327283,0.338017268,0.365934427,0.560909733,0.886438664,1
19.57502026,78.38093559,280.1750587,840.5510967,2600.530187,2925.816051,3803.823425,36.31736989,220.3565303,621.6834032,1955.627338,5327.165694,4454.851658,5211.012018,36.32459228,220.4440263,621.6265746,1958.655014,5342.658163,4419.968736,5238.31131,0.24974211,0.279757006,0.333323054,0.323222972,0.888822175,0.769177673,1
12.99229016,52.39836691,207.729627,671.9550692,1891.387929,2724.981868,3871.872703,23.34985683,103.4056848,351.8462621,1030.960506,3044.497726,3879.619014,5142.59774,23.35430405,103.4463561,352.0797016,1032.07845,3053.871176,3897.243628,5138.834418,0.247952196,0.252243109,0.309142138,0.355270888,0.694091932,0.703789116,1
23.06232965,91.65603245,315.3177395,741.8759919,2611.814286,3394.040459,4345.178428,52.85820984,288.1247167,949.5156638,1527.541992,5870.900513,5669.921976,6356.826414,52.8686647,288.226018,950.2684109,1529.882973,5885.174754,5639.158578,6268.374649,0.251618241,0.290678325,0.425027556,0.284046226,0.769529508,0.781104968,1
19.90233923,99.87119309,356.9081494,1064.65923,3832.212881,8192.47154,21826.49946,98.19402234,793.0419263,1251.551865,2521.010564,9134.061621,15845.38673,35262.55646,98.18492976,792.9730489,1251.703074,2523.534991,9161.149982,15932.97573,35111.80527,0.199280079,0.279823235,0.335232288,0.277818395,0.467772499,0.375345188,1
15.59619284,65.92487267,251.0083506,887.4055936,2980.507739,5615.562864,15812.91637,24.55863155,136.2244789,497.8543926,1985.434607,7093.257406,11732.89779,22204.65261,24.56353207,136.2775743,498.2372838,1987.059656,7110.999368,11756.23074,21705.97674,0.236575244,0.262640157,0.282856399,0.297736383,0.530758503,0.355125059,1
15.63559711,57.71201764,252.6408435,797.0950044,2305.778794,4814.079387,12691.83191,26.24913398,121.5709609,723.3001983,2060.782781,5343.021876,10494.16815,19724.46285,26.25405402,121.6193604,723.7335967,2062.966059,5348.163494,10489.79087,19787.21895,0.270924458,0.228435026,0.316951984,0.345694481,0.478965677,0.379305322,1
14.61630169,54.8769275,243.4524578,668.93556,2305.807324,4928.034593,13770.98467,27.64592969,111.9439371,436.0944597,1233.279586,5013.472005,8558.667509,17535.2082,27.65125415,111.982956,436.4364575,1235.198881,5027.667815,8607.268101,16026.26499,0.26634694,0.225411269,0.363940075,0.290109045,0.467895929,0.357856371,1
7.964515349,32.23839349,112.2019403,344.8942726,1082.993765,1862.00192,6577.10971,15.44712973,61.21399784,173.0316978,465.5433792,1497.432749,2242.637531,7969.419182,15.44980841,61.23669994,173.1664756,466.0131759,1501.290663,2230.489607,6399.097675,0.247050628,0.287324742,0.325322712,0.318463766,0.581628705,0.283103369,1
6.189749374,26.01710455,96.35160411,286.4766876,840.6820977,2190.670251,7088.014715,11.68323382,49.67629848,142.8120391,409.428719,1191.06386,3394.913871,8072.789829,11.68520598,49.69033768,142.921963,409.7914696,1194.733743,3405.187053,7267.348017,0.23791077,0.270022537,0.336333141,0.340766966,0.383755655,0.309066832,1
4.550359377,19.18589316,73.34044331,206.5977271,661.8614129,1200.48073,4104.044111,8.097061644,37.43309513,105.6840063,268.4398232,894.2241697,1547.539675,4940.365762,8.097667279,37.4355066,105.6752186,268.8563811,896.8190241,1555.409174,3454.009855,0.237172142,0.261600453,0.35499153,0.312146505,0.55133031,0.292511654,1
3.811851574,16.50027481,59.6174915,172.4863033,517.2698063,1359.921939,4307.426914,7.189865218,35.02253001,89.79251142,243.8742447,748.8616545,1823.135423,5076.238615,7.191287927,35.03403644,89.85431375,244.1691233,751.1647672,1831.012907,4039.057586,0.23101746,0.276769022,0.34563609,0.333455193,0.380367278,0.315715615,1
5.869803705,25.54471431,97.0511733,323.9912263,961.4961712,1060.875728,5340.835002,10.0299096,50.54212236,143.1611232,454.0898864,1363.827686,1300.754891,6200.206556,10.02972642,50.54492263,143.2375764,454.5901767,1367.961807,1292.832115,4797.139226,0.229785451,0.263208712,0.29954877,0.336965696,0.906323093,0.198634807,1
4.533366981,20.25924954,72.39873031,212.6472126,641.2471553,1542.63503,2881.860429,8.165638025,46.62680786,109.8359241,299.1023289,884.8432974,2068.658458,3537.624527,8.166574197,46.62661816,109.9209129,299.4848017,887.3167412,2075.283741,3366.793123,0.223767765,0.279828796,0.340464046,0.331615058,0.415682999,0.535291374,1
